466,"TIL there is an entrance into the Massachusetts State House named the ""General Hooker Entrance"" that is actually named after a Civil War general named Joseph Hooker."
467,"TIL The cost of soil erosion, organic matter decline, salinisation, landslides and contamination is estimated to be €38 billion annually for the EU"
468,TIL The meat in pho is raw when it is placed into the bowl. It is only cooked when boiling broth is placed into the bowl.
469,"TIL many Americans grew up being taught that Eli Whitney, the inventor of the cotton gin, was black"
470,"TIL gold comes in a variety of colors, such as red, blue, green and purple."
471,"TIL of the Special Atomic Demolition Munition (SADM), a rucksack-size nuclear bomb fielded by the US in the 60's. If war broke out, specially trained combat engineers would parachute into enemy territory with the device and sabotage bridges, dams, power plants, among others."
472,TIL that the 1989 Oscars began with a musical number so bad that it single-handedly ended the career of producer Allan Carr. It features Rob Lowe and an actress playing Snow White singing pop songs but with the lyrics re-written to be about Hollywood.
473,"TIL- If you are infected by Rabies, you usually die."
474,"TIL Fox aired 'Who's Your Daddy?"" whose premise was adoptees would pick their biological fathers out of a lineup in order to win cash. Only one episode aired and it was canceled due to low ratings and strong controversy."
475,TIL that Joan of Arc wasn’t of Arc. She may not have used a surname and Arc isn’t a place.
476,"TIL of Mount Athos. A Byzantine library & monastery which maintained Independence under Ottoman rule. Today it contains 20,000 books and 2,000 manuscripts from the Byzantine era."
477,"TIL that before Harrison Ford was cast as Han Solo, several stars (and future stars) were considered for the role including: Jack Nicholson, Steve Martin, Tom Selleck, Robert Englund, and Sylvester Stallone."
478,"TIL that Philadelphia outfielder Richie Ashburn once fouled off 14 pitches in a row. One foul bowl struck a woman, breaking her nose. While being carried off the field, she was struck by another foul ball hit by Richie during the same at-bat."
479,"TIL the Queen of England also reigns over 16 Commonwealth realms including Australia, Canada, Barbados and The Bahamas."
480,TIL babies in California cannot be given a name with an umlaut or an accent mark in it.
481,"TIL A 27-year-old woman underwent six months of persistent cough, sputum and fever;antibiotics and anti-tuberculosis treatment before it was discovered that she had inhaled a condom into her lung"
482,"TIL The Bengal famine of 1943 which killed more than 2 million people is characterized the famine as ""man-made"" under then British Rule."
483,"TIL that theoretically, Antarctica would be located in all time zones because Antarctica sits on every line of longitude, due to the South Pole being situated near the middle of the continent. The time zones are usually based on territorial claims"
484,"TIL Death Valley, one of the hottest places on Earth, has over twenty hiking trails."
485,"TIL that linoleum is made of only natural ingredients, like flaxseed oil, pine resin, wood flour, cork dust, calcium carbonate and natural pigments, which makes it a very environmental friendly flooring, on the contrary to vinyl with which it is often confused."
486,"TIL cigarette smoking causes ptosis, or sagging of the breasts"
487,"TIL a Christingle is used to celebrate Jesus Christ at Christmas in the UK. It’s made up of an orange, ribbon, sweets, and a candle."
488,"TIL of the Seattle pitting epidemic, a mass delusion where thousands reported a sudden increase in the amount of dings on their car windshields. Blamed on everything from vandals to nuclear tests initially, it was actually damage had always existed and was simply being noticed for the first time."
489,"TIL that business do background checks to prevent negligent hiring claims from being filed against them in the event a new employee injures or harms a customer or coworker who comes into contact with the employee through their work, and is also a reason why felons have a difficult time getting a job"
490,TIL that some animal farming situations (e.g. milk) yield more human food than the amount used in raising the animals. The discrepancy is made up for with feed that is not suitable food for humans.
491,TIL that Kelly Clarkson never wanted to win the Finale of American Idol because she would be contractually obligated to make a movie.
492,TIL: that in Portland Oregon they have a yearly corgi walk where corgi lovers join together to show off their corgi
493,"TIL The American Idol movie had a review of: ""How bad is From Justin to Kelly? Set in Miami during spring break, it's like Grease: The Next Generation acted out by the food-court staff at SeaWorld."""
494,TIL; Djibouti salts are pearl like balls made up of salt crystals that are naturally occurring in a Lake Assal (Djibouti).
495,"TIL Hotaru no Hikari is a traditional 19th century Japanese song, commonly heard during graduation ceremonies and at the end of the school day, and sung to the tune of Auld Lang Syne."
496,TIL The last Civil War veteran died in 1956.
497,"TIL ""Death by misadventure"" is a legally-defined manner of death, primarily attributed to an accident that occurred due to a dangerous risk that was taken voluntarily."
498,"TIL that the tiny European nation of Liechtenstein has the most overall Olympic medals per capita of any country. They average one medal per 3,647 citizens."
499,"TIL that Pope emeritus Benedict XVI (as Cardinal Ratzinger) is the only surviving person, to date, to have taken part of the conclave which elected St. John Paul II in October 1978."
500,TIL that farmed chickens in India are dosed with strongest antibiotics in the world in order to keep the price of meat low.
501,"TIL there was a Russian TV Show in which the contestant had to steal a car and avoid the police for 35 minutes. If the contestant successfully avoided the police, he won the car."
502,"TIL: The gun made popular by James Bond, the Walther PPK, is the same model that Hitler used to kill himself."
503,"TIL that the Spix bat has suction cups on its wings, and is one of the only bats that roost head up."
504,"TIL of the Lapalissade, a type of obvious truth of tautology. Named after the French nobleman La Palice, whose epitaph apocryphally read ""If he weren't dead, he would still be alive."" To this day the French equivalent of ""Captain Obvious"" is ""La Palice"""
505,TIL that Hippos are more closely related to Whales and Dolphins than other land mammals
506,TIL Tuberculosis likely traveled to South America centuries before the Columbian Exchange through seal hunting. Hunters in Africa are believed to have given the disease to seals who then crossed the ocean and transmitted the disease to hunters in South America who handled the contaminated meat.
507,TIL That an Atlanta sheriff who once investigated the Atlanta child murders is serving life in prison after hiring a Hitman (sheriff's deputy) to kill the newly elected sheriff who had just beat him in the election.
508,"TIL James Earl Ray, assassin of Martin Luther King Jr., escaped prison while serving a 20-year sentence a year before the assassination; and underwent a facial reconstruction (rhinoplasty) a month before committing the murder"
509,TIL Canadian pharmacist Marcellus Gilmore Edson was granted a US patent for peanut butter manufacturing 12 years before George Washington Carver began his famous work
510,TIL of War Artists - Military personnel commissioned to be present at history-making events in order to paint and document the events as artists.
511,"TIL That Jackie Robinson played himself in a Hollywood movie about his own life called ""The Jackie Robinson Story"""
512,"TIL Christian Bohr (1855–1911) was a Danish physician, father of the physicist and Nobel laureate Niels Bohr, as well as the mathematician and football player Harald Bohr and grandfather of another physicist and nobel laureate Aage Bohr."
513,"TIL: Contrary to the usual reference, Will Smith does not take a taxi from Philly to Bel-Air but in the full length intro he is given a first class plane ticket."
514,"TIL That the crash of July 2000 that largely lead to the concord being decommissioned in 2003, wasn’t solely a result of debris left on the runway causing a chuck of wheel rubber to fling into the undercarriage of the plane, but due to a series of questionable decisions made by the pilot."
515,"TIL in South Korea to rent an apartment you have to pay lump sum up to 80% of the value of it. You then live ""rent free"" for two years, then get your money back."
516,TIL that the image on the front of Lyle’s Golden Syrup is of the dead carcass of a lion which is a reference to the biblical passage Judges 14 in which Samson rips open a lion and later finds that some bees have made honey inside it
517,"TIL that when Yuri Gagarin visited Manchester, it was pouring rain. He however insisted that the roof of his convertible remain down and refused an umbrella, saying that 'If all these people have turned out to welcome me and can stand in the rain, so can I'."
518,"TIL that despite being considered a watershed moment in terms of computer effects in film, there are only 6 minutes of CGI dinosaur screentime ""Jurassic Park"", less than 5% of its runtime."
519,"TIL that Steve McQueen (director of 12 Years a Slave), directed only 3 movies; all them casting Michael Fassbender as lead/major role."
520,"TIL The ""Lazy Dog"" bomb, developed during world war 2, was a 2 inch steel kinetic projectile that was dropped by the thousands at 3,000 ft and could penetrate up to 9 inches of solid concrete with no explosive."
521,"TIL the oldest living terrestrial animal, a 186-year old giant tortoise called Jonathan, has been mating with a female giant tortoise called Frederica since 1991...who, it turns out, was actually a male all along."
522,TIL that Iowa made it illegal to pass off margarine as butter
523,"TIL Robin Williams wanted to play Hagrid in the Harry Potter films, but was turned down because J.K. Rowling and director Chris Columbus only wanted British and Irish actors."
524,"TIL that one of the performers on the first jazz single record, Nick LaRocca, claimed to have singlehandedly invented the genre and blamed the Soviets and ""integraters"" for not giving him sole credit."
525,"TIL that on April 20th, one study found a 12% increase in the risk of fatal motor vehicle crash between 4:20 p.m. and midnight on April 20th compared to identical time intervals on control days. Drivers less than 21 years of age, risks were 38% higher on April 20th than on control days."
526,TIL that bats are the only non-primate animals that have oral sex
527,"TIL that there are 14 official Disney Air Bud movies, and a company “Air Bud entertainment” that, including the 14, has ~25 movies."
528,"TIL that a basketball coach in Springfield, MA bit the ear off of the opposing coach after losing a game"
529,"TIL Wildfires in the western United States have been increasing in frequency and duration since the mid-1980s, occurring nearly four times more often, burning more than six times the land area, and lasting almost five times as long"
530,"TIL of PGAD, a condition where people become sexually aroused without any sexual activity or stimulation."
531,TIL perfumes can expire due to the chemicals breaking down and oxidizing.
532,TIL Escherichia coli is so genetically diverse that only 20% of the genes in a typical E. coli genome are shared among all strains
533,"TIL of an Alitalia plane which, upon arrival in Trieste, Italy, from Rome, hit a fuel lorry and had some of its wing torn off. It remains in the same location today, nearly 11 years later!"
534,"TIL that when filming The Graduate, Dustin Hoffman was 29. William Daniels who plays Hoffman's father was only 10 years older than him, and Anne Bancroft (Mrs Robinson) was only six years older"
535,TIL that in Italy in-laws can sue you for alimony
536,"TIL that a Canadian company named MindGeek owns half of the porn industry, internet video sites and movie studios, with most of the actors are under contract with them. They own so much they compete with themselves for content."
537,"TIL 7 members of 90's boy bands the Backstreet Boys, N-Sync, O-Town and 98 Degrees starred in a 2016 zombie western called 'Dead 7'."
538,TIL that the Walt Disney Company has never released a film that has won the Academy Award for Best Picture in all of it's 95 year history.
539,TIL That Smokers Require 35 mg/day More Vitamin C Than Nonsmokers
540,TIL that Pablo Picasso's full name has 23 words and 103 characters. His full name is 'Pablo Diego José Francisco de Paula Juan Nepomuceno María de los Remedios Cipriano de la Santísima Trinidad Ruiz y Picasso'
541,"TIL that some species of bamboo flower only once in decades, and do so simultaneously across the entire planet, regardless of location or climate"
542,"TIL that Johns Hopkins is actually the full name of the man who founded the Hospital that bears his name - it is not a combination of different names/institutions like other hospitals can use (Sloan-Kettering, Cedars-Sinai, Beth Israel-Deaconness)."
543,"TIL there's a noticeable uptick in heart attacks immediately following Daylight Saving Time... likely due to people suddenly changing their sleep patterns, going against their ""internal clock"""
544,TIL the Truck-kun meme was a real thing in 1970s Japan when aggressive professional drivers (trucks and taxis) greatly contributed to traffic fatalities.
545,TIL The first ever US Special Prosecutor got fired by the President who appointed him
546,"TIL that if the Kenora district in Ontario, Canada was a country it would be the 59th largest in the world, just north of Paraguay."
547,"TIL that Thomas Jefferson who first used ""All men are created equal"" in the Declaration of Independence actually owned slaves"
548,"TIL that leopards (Panthera pardus) are actually a type of panther. The name leopard reflects that in antiquity, leopards were believed to have been a combination of a lion (leo) and a panther (pardos). In reality, the genus Leopardos are the small spotted cats like the ocelot."
549,TIL that a man Drank gasoline for 42 years as medicine
550,"TIL that the word ""content"" has two different pronunciations, and each has a different meaning."
551,"TIL of Congo the Chimpanzee, who learnt to paint abstract art, and whose art was admired by Picasso, Miró and Dali"
552,TIL the best way to reset your body’s natural clock is to go camping
553,"TIL when performing a push-up, you support about 69% of your bodyweight in the up position, and about 75% in the down position."
554,"TIL: The North Star is not the brightest star in the sky. Polaris, the actual North Star, ranks only 49th in brightness."
555,"TIL Nat Wolff, from Death Note and Paper Towns, was one of the leads in the 2007 Nickelodeon show, ""The Naked Brothers Band."""
556,"TIL of a girl from Oklahoma that survived a fall of over 3,500ft from a sky-dive attempt in which her parachute didn’t deploy. She survived with several broken bones and minor brain swelling."
557,TIL Closed Captioning (having the ability to turn on or off) was available on VHS but only on a few PAL devices. It was standard for professional S-VHS.
558,"TIL - Leroy Anderson’s Blue Tango was an orchestral instrumental that not only spent six months in the Billboard top 10, but also held the record for the longest continuous chart run (38 weeks) among all singles that appeared on the Billboard listings between 1940 and 1955."
559,"TIL the first working submarine was built in 1620 by Cornelius Trebble (who also invented the first working thermostat), and it could stay submerged for 3 hours at a depth of 15 feet."
560,"TIL of Julio Macias Gonzalez, a 17 year old who lived in Mexico City and died after his girlfriend gave him a hickey, the suction of which resulting in a blood clot, causing his brain to have a stroke from lack of oxygen"
561,"TIL that the sentence ""The quick brown fox jumps over the lazy dog"" is used because it contains every letter in the English alphabet."
562,"TIL that Michael Moore directed the music videos for Rage Against The Machines ""Testify"" and ""Sleep Now In The Fire"" and appears in both videos"
563,TIL Australian beetles are attempting to copulate with beer bottles
564,"TIL: That the Italian version of ""You can't have your cake and eat it too"" is ""You want your barrel full of wine and your wife drunk"""
565,TIL Greek poet Hipponax was so good at insulting people that some of them killed themselves
566,TIL Mark Hamill created his own backstory for Luke Skywalker that involves Luke marrying and his young child accidentally killing himself with his lightsaber.
567,"TIL there were so many complaints that the Academy Awards didn't honor the amazing work the artists did in creating the title character in 'The Elephant Man' that the following year the Oscars created a new category, Best Makeup and Hairstyling."
568,"TIL Galápago means tortoise in Spanish, so Galápagos tortoise are tortoise tortoise."
569,"TIL that Alexander Fleming discovered penicillin, but never tried to make an antibiotic out of it. It was not until a decade later that a man named Howard Florey found Fleming's little-known paper and realized the mold's potential. Florey's work is estimated to have saved up to 200,000,000 lives."
570,"TIL that pre-WW1 Germany had plans to reduce U.S economic and political influence by invading the east coast of the United States. ""Plan 3"" involved roughly 100,000 soldiers with the objective of capturing New York and Boston."
571,"TIL that some of South Korea's OG K-pop, ballad, and heavy metal groups focused on the theme of reunification of the two Koreas than love and dancing (as they do now)."
572,"TIL that Kevin Carter, the man who won a Pulitzer for his photograph of a vulture overlooking a starving child in Sudan, killed himself due to the guilt he felt from his time as a photojournalist in South Africa and the horrors he witnessed and captured."
573,"TIL James Cameron was able to figure out a way to get maggots to wiggle on cue by developing a metal plate onto which the maggots were placed, then ran an electric current through the plate whenever filming began, causing the maggots to move energetically about."
574,"TIL That the San Antonio Spurs go on an extended road trip in every February because of a Rodeo that takes place in their stadium, The AT&T Center. Their road trip is nicknamed “The Rodeo Trip.”"
575,TIL of a now dying Canadian accent known as “Canadian Dainty” which fused British and Canadian English in the 19th century.
576,"TIL about Leon Theremin and his invention, the thereminvox--an instrument that can be played without physical contact"
577,TIL that Costco's annual revenue for each location is in excess of $160 million.
578,"TIL that 27 US States, including California, exist partly or completely north of Canada's southernmost point of land"
579,"TIL a woman was permanently banned from American Airlines after she lit matches mid flight to cover her farts, causing the crew to panic and order an emergency landing."
580,TIL That Kit Harington (Jon Snow) is the true heir to the Porcelain Throne. His ancestor invented the flush toilet.
581,"TIL that there was a store at Walt Disney World called ""Jessica's"" that only sold Jessica Rabbit merchandise"
582,TIL...white men are most likely to be color blind (genetic disorder) and black men least likely....
583,"TIL until modern times, when artificial lighting allowed us to stay awake longer, most people would go to bed around sunset. The actual time spent sleeping was split into two phases – known as first sleep and second sleep."
584,"TIL modern glassblowing requires temperatures around 2,400 °F (1,320 °C)"
585,"TIL that US Military tombstones come with 65 choices of religious symbol, including the hammer of Thor"
586,"TIL the Presidential Library of Ulysses S. Grant, who commanded all Union Armies during the U.S. Civil War, is located on the campus of Mississippi State University in the heart of the Deep South."
587,"TIL Bob Ebeling, The Challenger Engineer Who Warned Of Shuttle Disaster, Died Two Years Ago At 89 After Blaming Himself His Whole Life For Their Deaths."
588,TIL 1 in 5 Finnish people are carriers for genetic diseases due to genetic isolation and a small ancestral population.
589,TIL that the loudest word ever shouted was the word 'quiet'.
590,TIL sea otter will hold unattended otter pups as hostage to force mom otter give up foraged food as ransom
591,"TIL the Rainbow Flag originally had eight stripes, lost two and is now back to eight again"
592,"TIL Floridian farmer and trombonist Ed Henderson frequently entertains 6,800 cows on the regular... with jazz music!"
593,TIL that Tetris is shown to lessen PTSD and flashbacks
594,"TIL there's a Chinese phrase ""hóngmén yàn"" that means ""a banquet set up with the aim of murdering a guest."""
595,"TIL that at birth Johnny Cash was named J. R. Cash. When he enlisted in the United States Air Force, he was not permitted to use initials as a first name, so he changed his name to John R. Cash. In 1955, after signing with Sun Records, he started going by Johnny Cash."
596,"TIL in German occupied Paris, French resistance fighters cut the Eiffel Tower’s elevator cables, so that the Nazis had to climb the stairs."
597,"TIL that most sunscreens have a chemical Oxybenzone, that is very harmful for coral reefs and other oceanic creatures. Coral reefs are deteriorating in high tourist populated areas in hawaii."
598,TIL Setting the Tracks on Fire Keeps Cold Trains Running on Time
599,"TIL the animatronic T-Rex in Jurassic Park (1993) occasionally malfunctioned due to rain and would randomly spring to life, scaring the crap out of the crew eating lunch"
600,"TIL that the Manchineel tree in Central America is one of the deadliest trees on Earth, and can cause severe blistering of the skin just by standing under it during a rain storm."
601,"TIL in common lore, Excalibur and ""the Sword in the Stone"" are two different weapons; the Sword in the Stone is unnamed"
602,"TIL the last words of General John Sedgwick, who, during an American Civil War battle, berated his troops for ducking enemy sniper fire by saying, ""They couldn't hit an elephant at this dist..."" before being shot dead."
603,"TIL of the Ethiopian Kagnew Battalion, who fought with UN forces in Korea, never lost a battle and never had a single soldier captured by communist forces."
604,"TIL that twice a day, every day of the year, weather balloons equipped with sensors and transmitter are released simultaneously from almost 900 locations worldwide. They burst after reaching high enough altitude."
605,"TIL Kangaroos are able to pause their pregnancy, a phenomenon known as embyonic diapause"
606,"TIL that when a ""psychic"" was exposed as a fraud, he admitted that he started claiming psychic power to see ""how Dumb America was""."
607,"TIL that a few centuries ago, if you destroyed a colony of bees in Poland, they would punish you by cutting out your entrails and wrapping them around the honey tree you ruined."
608,"TIL it's possible to grow conductive wires inside roses... electricity can then be sent through these wires, influencing the flower's appearance, causing it to turn darker or lighter"
609,"TIL Bedbugs reproduce via a process known as ""traumatic insemination"" where the male pierces the abdomen of a female and injects his seed into the wound"
610,TIL there is an alternative cover for Bon Jovi's 'Slippery When Wet' album depicting a woman wearing a wet t-shirt that was later swapped due to concerns over sexism.
611,"TIL that a species of the mayfly only lives for 5 minutes. Within that time frame, they mate or die trying from exhaustion."
612,"TIL President Dwight Eisenhower had a portrait of Confederate General Robert E. Lee hanging up in his office, whom he considered ""one of the supremely gifted men produced by our Nation""."
613,"TIL of the Harvard-Yale football game of November 23, 1968. Harvard was the underdog and scored 16 points in the final 42 seconds, forcing a tie. The Harvard Crimson famously reported ""Harvard Beats Yale, 29-29""."
614,TIL that there's a moth which has evolved to exclusively inhabit the fur of sloths. -The sloth moth.
615,"TIL that there is a natural geological formation in Alberta, Canada called the Badlands Guardian, which resembles a Native American head"
616,"TIL that more than 800 Marines supervise the operation of the Marine One fleet, the helicoptors and other aircraft responsible for safely transporting the President of the United States and Administration."
617,TIL the Walt Disney Company had plans for a theme park that included a slavery experience.
618,"TIL The 4th or 5th of April is 'Tomb-sweeping Day' in China, when people visit the columbaria, graves or burial grounds to pray to their ancestors."
619,"TIL that the stud fee for 2015 Triple Crown winner, American Pharoah, is $200,000 per foal. He has done so over 100 times, generating over $20,000,000 in revenue."
620,TIL scientists believe that the dwarf planet Ceres may have had an ocean a long time ago
621,"TIL that one of the most famous lines in movie history, ""You're going to need a bigger boat"" from Jaws, was actually an ad-lib on set; furthermore, the audience screams at test screenings obscured the line, leading to a longer pause before hearing the line."
622,"TIL England clarified the official rules of ""finders keepers"" in Parker v. British Airways Board, 1982."
623,TIL Warren Zevon's father was a bookie for famous L.A. mobster Mickey Cohen and was best man at his first wedding.
624,"TIL that the ""inventor"" of the modern tree stand used for hunting (Andy Anders) was inspired by the Japanese snipers he saw building the same in the Pacific Campaign of WWII."
625,"TIL There is only one U.S. state capital without a McDonald’s: Montpelier, Vermont"
626,"TIL in 1992, Dateline N.B.C issued an on-air apology for airing a story that claimed a GM truck burst into flames after a side-impact crash. Investigators found the truck in a junkyard and discovered an incendiary device to cause the flame. The Newsdivision president resigned and 3 producers fired."
627,"TIL that garum, a popular sauce in ancient Rome, is made by putting fish intestines in a container with salt and letting it ferment in the sun for days."
628,TIL that Tuna can actually cook itself from the inside. This effect is known as Yake.
629,TIL that OJ Simpson’s car chase led to record sales at Domino’s Pizza.
630,"TIL that the character Sweeney Todd made his literary debut in a penny dreadful serial called ""The String of Pearls: A Romance"" which was published between 1846 and 1847"
631,"TIL that the average person farts 1.5 liters of gas each day. That's 12 farts for men, and 7 for women. The rest of the 23.5 liters of gas produced by our intestines is recycled."
632,"TIL a Spider-Man universe exists where all of the characters are anthropomorphic animal characters, complete with pun names such as Peter Porker and Croctor Strange."
633,TIL the 1917 Milwaukee Police Department bombing was the most fatal single event in national law enforcement history until 9/11
634,"TIL the largest Rolls-Royce collection in history belonged to Bhagwan Rajneesh, a one-time ""spiritual guru"" and de-facto leader of an entire Oregon town. He owned 93 cars."
635,TIL Actress Madeleine Stowe is descendant of three former presidents of Costa Rica
636,"TIL IG Farben, Bayer’s parent company in WW II, had extensive ties to the Third Reich, according to Auschwitz concentration camp documents. The company actually ran its own concentration camp where at least 30,000 slave workers died"
